Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,consent,state,gender,age,pid_3 - Selected Choice,pid_3 - Other (please specify) - Text,pid_rep,pid_dem,pid_ind,pol_interest,ft_dems,ft_reps,We'd like to understand how you think various measures of the economy performed in 2019.When answ - The nation's economy,We'd like to understand how you think various measures of the economy performed in 2019.When answ - The level of unemployment,We'd like to understand how you think various measures of the economy performed in 2019.When answ - Inflation,reps_economy - No Name - - Got better,reps_economy - No Name - - Stayed about the same,reps_economy - No Name - - Got worse,dems_economy - No Name - - Got better,dems_economy - No Name - - Stayed about the same,dems_economy - No Name - - Got worse,reps_unemployment - No Name - - Got better,reps_unemployment - No Name - - Stayed about the same,reps_unemployment - No Name - - Got worse,dems_unemployment - No Name - - Got better,dems_unemployment - No Name - - Stayed about the same,dems_unemployment - No Name - - Got worse,reps_inflation - No Name - - Got better,reps_inflation - No Name - - Stayed about the same,reps_inflation - No Name - - Got worse,dems_inflation - No Name - - Got better,dems_inflation - No Name - - Stayed about the same,dems_inflation - No Name - - Got worse,gop_unemployment,gop_inflation,obama_unemployment,obama_inflation,trump_masks,latino,race - Selected Choice,race - Other - Text,education,sleep,prosthetic,blind,deaf,gang,family_gang,hits,date,sincerity,randomization_1
6/29/20 10:58,6/29/20 11:04,0,47.156.232.54,100,346,1,6/29/20 11:04,R_1QfKy0Pia8Nu076,,,,,33.88989258,-118.4008026,anonymous,EN,1,5,1,5,1,,,1,,6,9,2,4,4,5,80,18,2,10,75,15,90,10,0,10,60,30,50,45,5,1,19,80,2,2,,,2,2,1,,5,3,2,2,2,2,2,3,6/29/20,1,congress
6/29/20 10:58,6/29/20 11:04,0,76.122.250.174,100,374,1,6/29/20 11:04,R_2QFLCVDNRS0EI1l,,,,,36.13150024,-86.80190277,anonymous,EN,1,44,2,2,1,,,2,,4,8,2,1,1,4,70,25,5,30,40,30,80,15,5,20,60,20,60,30,10,30,40,30,,,2,2,2,2,1,,2,3,2,2,2,2,2,3,6/29/20,1,obama
6/29/20 10:54,6/29/20 11:04,0,142.197.9.227,100,631,1,6/29/20 11:04,R_2zMxrPioMt8VCtT,,,,,28.39390564,-81.42160034,anonymous,EN,1,10,2,5,3,,,,3,7,4,3,4,1,4,90,5,5,40,10,50,95,0,5,60,40,0,95,5,0,50,50,0,2,3,,,1,2,2,,4,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:50,6/29/20 11:04,0,84.17.41.80,100,880,1,6/29/20 11:04,R_2QXSf2yFPT077Vk,,,,,47.60920715,-122.3314056,anonymous,EN,1,49,1,4,2,,1,,,7,7,7,1,5,4,35,48,17,40,45,15,56,34,10,50,40,10,30,45,25,35,45,20,1,2,,,0,1,1,,5,3,2,2,2,2,2,3,29/06/2020,4,congress
6/29/20 10:57,6/29/20 11:04,0,47.134.12.142,100,416,1,6/29/20 11:04,R_2uHtXJtgU2Pugfj,,,,,35.45019531,-79.13619995,anonymous,EN,1,6,2,4,2,,1,,,8,8,9,4,4,1,25,50,25,25,50,25,25,50,25,25,25,50,50,25,25,55,20,25,2,1,,,5,1,2,,6,3,1,1,1,1,1,1,29/06/2020,2,congress
6/29/20 10:53,6/29/20 11:04,0,172.73.238.169,100,696,1,6/29/20 11:04,R_26nZOgiM4nLLqJ7,,,,,34.62579346,-79.00150299,anonymous,EN,1,34,2,3,3,,,,2,6,6,6,1,1,1,80,15,5,30,50,20,90,0,10,20,10,70,70,30,0,10,10,80,2,2,,,2,2,1,,5,2,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:59,6/29/20 11:04,0,68.81.42.79,100,310,1,6/29/20 11:04,R_20OLqsFqt76QuVQ,,,,,40.2684021,-75.39029694,anonymous,EN,1,39,2,6,1,,,1,,7,10,0,1,1,4,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,100,0,1,1,,,0,2,1,,7,5,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:51,6/29/20 11:04,0,198.228.83.229,100,820,1,6/29/20 11:04,R_DSskF949nR0Y1Ut,,,,,37.75100708,-97.8219986,anonymous,EN,1,5,2,5,1,,,1,,9,9,2,5,5,5,85,10,5,93,3,4,70,20,10,90,5,5,75,20,5,85,13,2,,,1,1,24,2,1,,3,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 10:57,6/29/20 11:04,0,75.35.210.75,100,456,1,6/29/20 11:04,R_2723oSM1nP8MSa2,,,,,33.13710022,-96.74880219,anonymous,EN,1,3,1,3,1,,,1,,7,8,7,4,1,4,25,25,50,25,50,25,25,25,50,50,25,25,50,25,25,25,50,25,2,1,,,150,2,1,,5,3,2,2,2,1,1,2,6/29/20,4,congress
6/29/20 10:56,6/29/20 11:04,0,98.199.237.159,100,503,1,6/29/20 11:04,R_5hU2PyfNiBROuZj,,,,,29.59809875,-95.11450195,anonymous,EN,1,45,2,3,2,,1,,,10,8,10,1,1,1,30,30,40,30,30,40,30,30,40,30,30,40,30,30,40,30,30,40,1,1,,,40,1,2,,6,1,1,1,1,1,1,2,6/29/20,4,congress
6/29/20 10:50,6/29/20 11:04,0,73.112.186.108,100,876,1,6/29/20 11:04,R_WoouocmN1d3D39v,,,,,40.57870483,-74.22920227,anonymous,EN,1,5,2,5,3,,,,2,9,8,9,1,4,1,70,25,5,80,15,5,80,15,5,90,7,3,85,5,10,90,6,4,1,2,,,3,1,"1,2,3,4,5,6",NO,5,3,1,1,1,2,1,2,6/29/20,3,congress
6/29/20 10:52,6/29/20 11:04,0,38.68.52.156,100,741,1,6/29/20 11:04,R_tDnr6iSQUAjrCVP,,,,,37.75100708,-97.8219986,anonymous,EN,1,29,2,3,1,,,1,,9,9,2,1,4,5,25,50,25,50,40,10,40,30,30,50,30,20,30,40,30,60,30,10,,,1,1,8,2,1,,5,3,2,2,2,2,2,1,6/29/20,2,obama
6/29/20 10:49,6/29/20 11:04,0,24.56.210.71,100,932,1,6/29/20 11:04,R_umJm9OgWM0EgHQJ,,,,,48.18299866,-122.1136017,anonymous,EN,1,49,1,4,2,,1,,,10,9,10,4,1,4,65,20,15,55,25,20,40,45,15,40,35,25,65,30,5,55,25,20,1,1,,,3,1,2,,5,3,1,2,2,2,2,1,6/29/20,4,congress
6/29/20 10:59,6/29/20 11:04,0,131.93.172.110,100,345,1,6/29/20 11:04,R_3qHB3T5CnvqSKix,,,,,45.31340027,-93.5809021,anonymous,EN,1,24,1,6,3,,,,3,7,3,7,5,5,4,90,10,0,50,10,40,90,9,1,10,30,60,10,90,0,10,90,0,,,2,2,10,2,1,,3,3,2,2,1,2,2,4,6/29/20,1,obama
6/29/20 10:51,6/29/20 11:04,0,68.83.175.70,100,779,1,6/29/20 11:04,R_R8NOv6XPoiqzXrP,,,,,39.94859314,-75.23390198,anonymous,EN,1,1,1,4,2,,1,,,8,9,7,1,4,1,50,20,30,50,20,30,50,20,30,50,20,30,50,20,30,30,20,50,,,1,1,60,2,1,,6,3,2,1,1,1,2,2,28/6/2020 ,2,obama
6/29/20 10:55,6/29/20 11:04,0,69.61.79.168,100,544,1,6/29/20 11:04,R_aaRXEgOqtmNt96N,,,,,37.75100708,-97.8219986,anonymous,EN,1,3,2,2,2,,1,,,9,8,3,4,1,4,75,15,10,75,10,15,65,15,20,60,20,20,60,20,20,60,20,20,2,3,,,3,2,1,,5,3,2,2,2,2,2,3,6/29/20,1,congress
6/29/20 10:51,6/29/20 11:04,0,24.166.107.206,100,818,1,6/29/20 11:04,R_UrmXTXlqjTlzWLf,,,,,41.7059021,-81.1996994,anonymous,EN,1,36,2,6,1,,,2,,7,10,3,5,5,4,30,20,50,20,30,50,50,30,20,20,30,50,50,30,20,20,30,50,,,2,2,0,2,1,,5,4,2,2,2,2,2,4,6/29/20,2,obama
6/29/20 10:57,6/29/20 11:05,0,67.164.12.64,100,427,1,6/29/20 11:05,R_1gOQ6Q6Kdsz24Iz,,,,,37.2808075,-121.9571991,anonymous,EN,1,5,1,5,2,,1,,,7,7,9,4,5,4,20,30,50,20,30,50,20,30,50,20,30,50,20,30,50,20,30,50,,,2,2,1,1,1,,5,1,1,1,1,1,1,2,29/06/2020,2,obama
6/29/20 10:53,6/29/20 11:05,0,13.84.214.59,100,677,1,6/29/20 11:05,R_1i5v6U9PpDDNBoQ,,,,,29.42410278,-98.49359894,anonymous,EN,1,15,2,3,3,,,,1,7,7,10,5,5,5,40,30,30,35,35,30,35,35,30,28,32,40,28,32,40,40,28,32,,,1,2,1,1,3,,5,3,1,2,2,1,2,1,29/06/2020,2,obama
6/29/20 10:59,6/29/20 11:05,0,108.6.57.32,100,358,1,6/29/20 11:05,R_yD5iSaApxjNXXot,,,,,40.85620117,-73.30370331,anonymous,EN,1,33,2,4,2,,1,,,10,2,10,4,4,4,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,0,0,100,1,1,,,5,2,1,,6,4,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:52,6/29/20 11:05,0,2.56.33.188,100,729,1,6/29/20 11:05,R_2V22wEEKy9vK3ns,,,,,47.60620117,-122.3320999,anonymous,EN,1,18,1,3,2,,1,,,7,7,10,4,4,1,52,24,24,51,15,34,25,35,40,45,41,14,35,35,30,45,25,30,,,2,1,2,1,"1,2",,6,3,2,2,2,2,2,4,6/29/20,3,obama
6/29/20 10:52,6/29/20 11:05,0,71.215.57.219,100,783,1,6/29/20 11:05,R_blW0wisElnSS59v,,,,,26.73460388,-81.84490204,anonymous,EN,1,10,1,3,2,,2,,,9,0,3,1,1,4,75,20,5,20,65,15,65,25,10,15,50,35,30,60,10,20,40,40,,,2,1,15,2,1,,3,2,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:52,6/29/20 11:05,0,107.10.221.108,100,728,1,6/29/20 11:05,R_UrszI2fTl1ds7UR,,,,,40.09919739,-84.62979889,anonymous,EN,1,36,1,4,2,,1,,,7,5,6,4,1,5,60,30,10,50,45,5,60,10,30,20,40,40,50,40,10,70,10,20,1,2,,,10,1,1,,5,2,1,2,2,1,1,1,29/06/2020,5,congress
6/29/20 10:56,6/29/20 11:05,0,181.214.116.236,100,488,1,6/29/20 11:05,R_2fxJpspsrqA28Pu,,,,,41.84829712,-87.65170288,anonymous,EN,1,37,1,3,1,,,1,,8,7,7,1,4,5,30,40,30,30,40,30,30,40,30,40,30,30,40,30,30,40,40,20,,,1,1,200,2,"1,2,3,4,5",,5,3,1,2,2,1,1,2,20/06/2020,4,obama
6/29/20 11:00,6/29/20 11:05,0,70.126.19.131,100,291,1,6/29/20 11:05,R_CjXZoDGkK0JRAC5,,,,,27.86720276,-82.35030365,anonymous,EN,1,10,1,4,1,,,1,,7,9,2,1,1,1,80,20,0,50,20,30,80,10,10,60,20,20,50,30,20,40,30,30,,,1,1,5,2,1,,2,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 11:00,6/29/20 11:05,0,96.249.153.34,100,261,1,6/29/20 11:05,R_1HjevmNnsqdXEoA,,,,,40.2749939,-76.80390167,anonymous,EN,1,39,1,6,2,,1,,,9,7,10,1,4,4,60,30,10,30,30,40,40,30,30,40,20,40,50,30,20,30,30,40,,,1,1,2,1,2,,5,3,2,1,2,2,2,2,6/29/20,4,obama
6/29/20 11:01,6/29/20 11:05,0,98.213.163.91,100,216,1,6/29/20 11:05,R_3EhfqwhIbUSbbPz,,,,,41.97039795,-87.70359802,anonymous,EN,1,14,2,5,1,,,1,,7,6,9,4,5,5,60,20,20,70,20,10,60,20,20,60,20,20,60,20,20,70,20,10,,,1,1,2,2,1,,6,3,2,2,2,2,2,1,29/06/2020,2,obama
6/29/20 11:00,6/29/20 11:05,0,209.0.50.229,100,260,1,6/29/20 11:05,R_3rNdbEE8bw3ACg8,,,,,37.75100708,-97.8219986,anonymous,EN,1,1,2,5,2,,2,,,8,9,9,5,4,5,60,20,20,60,20,20,40,20,40,20,20,60,40,40,20,40,40,20,,,2,1,2,1,1,,6,2,1,1,1,1,1,2,29-Apr-20,1,obama
6/29/20 10:55,6/29/20 11:05,0,107.145.146.189,100,595,1,6/29/20 11:05,R_3rS4UYM0v6BBvzW,,,,,28.27639771,-80.65679932,anonymous,EN,1,10,1,5,2,,1,,,7,0,7,5,5,4,70,10,20,40,10,50,80,10,10,20,20,60,40,30,30,40,30,30,1,2,,,2,2,1,,2,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:57,6/29/20 11:05,0,67.169.158.64,100,446,1,6/29/20 11:05,R_1H7z2lsDwxwcqLP,,,,,37.81069946,-122.2478943,anonymous,EN,1,5,1,4,2,,1,,,8,3,10,4,4,4,20,40,40,20,50,30,20,50,30,20,20,60,40,40,20,20,40,40,3,3,,,40,1,1,,5,3,2,2,2,2,2,2,6/29/20209,3,congress
6/29/20 10:50,6/29/20 11:05,0,172.245.210.131,100,897,1,6/29/20 11:05,R_3rNyQF1OcwVjdFB,,,,,32.81370544,-96.87039948,anonymous,EN,1,48,2,3,2,,1,,,8,6,9,1,4,1,60,25,15,60,20,20,75,15,10,60,25,15,80,10,10,75,15,10,,,2,2,4,2,"1,2,3,4,5",,5,3,1,2,1,2,2,1,6/29/20,3,obama
6/29/20 10:57,6/29/20 11:05,0,199.83.210.192,100,485,1,6/29/20 11:05,R_1FfES3Ox9ZQUFiI,,,,,37.75100708,-97.8219986,anonymous,EN,1,10,1,4,2,,2,,,7,2,7,1,4,4,30,50,20,10,30,60,30,50,20,20,60,20,30,50,20,20,60,20,,,1,2,0,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:55,6/29/20 11:05,0,65.129.71.37,100,583,1,6/29/20 11:05,R_2dAzhW7EAZ8r6FF,,,,,43.65020752,-116.4342957,anonymous,EN,1,13,1,5,3,,,,1,9,9,10,1,1,4,50,25,25,40,25,35,70,15,15,60,20,20,62,32,6,70,10,20,,,1,2,3,2,1,,5,3,2,2,2,2,2,2,6/29/20,5,obama
6/29/20 10:57,6/29/20 11:05,0,70.182.111.5,100,474,1,6/29/20 11:05,R_1lyOPM3Er8FykkO,,,,,36.05569458,-94.15670013,anonymous,EN,1,4,2,6,1,,,2,,8,9,4,5,5,4,50,20,30,10,80,10,0,100,0,0,100,0,0,100,0,0,100,0,,,2,2,0,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:49,6/29/20 11:05,0,45.43.14.106,100,954,1,6/29/20 11:05,R_QcuurrTBfIO3DkR,,,,,44.01849365,-121.2984009,anonymous,EN,1,18,1,4,1,,,2,,8,10,2,5,5,5,70,20,10,10,20,70,60,30,10,20,30,50,60,20,20,30,20,50,2,2,,,2,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:56,6/29/20 11:05,0,74.103.152.97,100,544,1,6/29/20 11:05,R_dhhfi9ajwORi4Xn,,,,,39.15890503,-75.58779907,anonymous,EN,1,8,2,5,1,,,1,,9,10,7,4,5,4,30,30,40,30,30,40,30,30,40,30,40,30,30,30,40,30,30,40,1,2,,,5,1,1,,6,5,1,1,1,1,2,1,29/06/2020,1,congress
6/29/20 10:56,6/29/20 11:05,0,162.235.25.43,100,511,1,6/29/20 11:05,R_3popT51yv77IakS,,,,,30.42869568,-90.1772995,anonymous,EN,1,19,1,4,1,,,1,,9,10,0,4,4,5,100,0,0,20,80,0,100,0,0,0,100,0,100,0,0,0,0,100,1,1,,,1,2,1,,5,3,2,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:50,6/29/20 11:05,0,66.74.73.230,100,890,1,6/29/20 11:05,R_3dXnEX8j4cFdpdX,,,,,33.76319885,-116.4228973,anonymous,EN,1,5,1,4,2,,1,,,9,7,10,1,4,4,50,23,27,25,35,40,55,25,20,36,23,41,65,15,20,19,29,52,1,2,,,2,2,2,,5,3,2,2,2,2,1,3,6/29/20,1,congress
6/29/20 10:59,6/29/20 11:05,0,104.14.91.85,100,321,1,6/29/20 11:05,R_2EahbJHHafQ8Mn7,,,,,41.01879883,-81.61740112,anonymous,EN,1,36,1,3,1,,,1,,9,10,7,4,4,1,50,25,25,50,25,25,50,25,25,50,25,25,50,25,25,50,25,25,1,2,,,2,2,1,,5,3,1,1,1,1,1,2,29/06/2020,4,congress
6/29/20 10:55,6/29/20 11:05,0,24.63.172.96,100,575,1,6/29/20 11:05,R_a4pkhhMqlOL34v7,,,,,41.63389587,-70.94059753,anonymous,EN,1,20,1,4,2,,1,,,8,9,8,4,1,4,55,35,10,65,26,9,35,44,21,33,55,12,55,30,15,61,9,30,,,2,1,34,1,1,,6,3,1,1,1,1,1,1,29/06/2020,3,obama
6/29/20 10:58,6/29/20 11:05,0,47.224.36.203,100,428,1,6/29/20 11:05,R_31iTsgi55batyB4,,,,,42.87280273,-85.87740326,anonymous,EN,1,5,1,4,2,,1,,,9,7,10,4,1,5,30,28,42,40,10,50,20,40,40,20,30,50,30,40,30,30,40,30,2,1,,,20,1,2,,5,3,1,1,1,1,1,2,6/29/20,3,congress
6/29/20 10:58,6/29/20 11:05,0,107.144.211.70,100,408,1,6/29/20 11:05,R_3y3B7TaIGKsMogN,,,,,35.4243927,-119.0433044,anonymous,EN,1,5,2,4,2,,2,,,6,3,7,4,5,5,20,20,60,20,10,70,10,20,70,10,20,70,20,10,70,20,20,60,2,3,,,7,2,1,,3,3,2,2,2,1,1,2,29/06/2020,3,congress
6/29/20 10:52,6/29/20 11:05,0,24.242.219.187,100,751,1,6/29/20 11:05,R_2sdvs7Ho8LQwTBd,,,,,29.97090149,-93.99729919,anonymous,EN,1,45,2,4,2,,1,,,10,7,10,1,4,1,70,20,10,60,20,20,50,20,30,60,30,10,50,10,40,50,20,30,2,1,,,1,1,2,,6,3,1,2,2,2,2,4,6/29/20,1,congress
6/29/20 10:54,6/29/20 11:05,0,68.104.42.241,100,654,1,6/29/20 11:05,R_3G849hkksWQCbIE,,,,,35.98539734,-115.1193008,anonymous,EN,1,45,1,3,2,,1,,,8,9,9,4,1,4,50,20,30,20,30,50,30,20,50,25,10,65,50,20,30,20,30,50,,,2,1,234,1,1,,6,2,1,1,1,1,1,2,29\06\2020,3,obama
6/29/20 10:58,6/29/20 11:05,0,72.23.153.251,100,407,1,6/29/20 11:05,R_RPk9FaaW08xy15T,,,,,41.02200317,-80.66590118,anonymous,EN,1,39,1,3,1,,,1,,9,10,0,4,4,5,10,0,90,100,0,0,100,0,0,100,0,0,0,0,100,100,0,0,,,1,2,0,2,1,,5,3,2,2,2,2,2,2,6/29/20,1,obama
6/29/20 10:53,6/29/20 11:05,0,173.169.217.217,100,687,1,6/29/20 11:05,R_12F7Dcag1Ieqq3b,,,,,27.89300537,-82.50740051,anonymous,EN,1,29,1,4,2,,1,,,6,10,6,4,5,4,25,25,50,40,50,10,25,50,25,25,25,50,25,25,50,25,25,50,1,2,,,3,1,2,,5,3,1,1,1,1,1,2,29/06/2020,3,congress
6/29/20 10:55,6/29/20 11:05,0,107.77.231.213,100,615,1,6/29/20 11:05,R_2V8UzRXTtftb4T9,,,,,33.9420929,-118.1302948,anonymous,EN,1,5,1,3,3,,,,1,7,9,8,4,5,4,30,50,20,50,40,10,50,30,20,50,30,20,60,30,10,60,30,10,,,2,1,2,1,1,,6,3,2,2,2,2,2,1,28.06.2020,2,obama
6/29/20 10:56,6/29/20 11:05,0,73.76.195.73,100,525,1,6/29/20 11:05,R_1oehfToSxFyyglZ,,,,,29.64599609,-95.8022995,anonymous,EN,1,45,2,3,1,,,2,,4,9,2,4,1,4,40,50,10,30,60,10,70,30,0,60,30,10,20,50,30,20,40,40,2,2,,,2,2,2,,5,3,2,2,2,2,2,3,6/26/20,1,congress
6/29/20 10:59,6/29/20 11:05,0,72.48.167.78,100,364,1,6/29/20 11:05,R_xaP2U6XV7oHeMSt,,,,,31.06820679,-97.39199829,anonymous,EN,1,45,2,5,3,,,,2,10,8,0,5,4,5,80,18,2,12,55,33,82,11,7,12,66,22,72,25,3,14,43,43,,,2,2,0,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:55,6/29/20 11:05,0,73.48.171.185,100,580,1,6/29/20 11:05,R_1qh4dctmsuTFYK5,,,,,38.00999451,-121.3697968,anonymous,EN,1,17,2,3,2,,1,,,8,2,9,4,1,1,40,30,30,25,35,40,35,35,30,40,25,35,34,36,30,50,30,20,1,2,,,2,2,1,,6,3,2,2,2,2,2,2,6/29/20,4,congress
6/29/20 10:49,6/29/20 11:05,0,73.142.79.152,100,967,1,6/29/20 11:05,R_2S1yzydlyKWWmNz,,,,,41.56950378,-72.34400177,anonymous,EN,1,7,2,3,2,,1,,,10,9,10,4,1,4,25,30,45,35,35,30,35,35,30,35,35,30,35,35,30,35,35,30,1,2,,,5,1,2,,6,3,1,1,1,1,1,3,6/29/20,2,congress
6/29/20 10:57,6/29/20 11:05,0,24.242.64.8,100,494,1,6/29/20 11:05,R_2xEF9TNhonugROl,,,,,30.44270325,-97.68049622,anonymous,EN,1,45,2,3,2,,1,,,9,6,9,1,1,4,40,40,20,20,10,30,50,30,20,40,40,20,30,40,30,40,30,30,1,2,,,60,2,2,,6,3,2,2,2,2,2,2,6/29/20,1,congress
6/29/20 11:02,6/29/20 11:05,0,75.13.250.192,100,220,1,6/29/20 11:05,R_2XjKOuVLgGPUoT7,,,,,29.68249512,-95.20089722,anonymous,EN,1,45,2,5,2,,1,,,9,8,8,4,4,4,15,50,35,10,50,40,10,50,40,10,50,40,10,50,40,10,50,40,,,1,1,2,1,1,,6,4,1,1,1,1,1,1,06|06|2020,1,obama
6/29/20 10:49,6/29/20 11:05,0,162.222.195.100,100,955,1,6/29/20 11:05,R_PHa1KaiUYKLyEvL,,,,,40.78759766,-74.05999756,anonymous,EN,1,5,2,3,3,,,,3,4,4,6,5,5,5,30,30,40,40,30,30,25,30,45,35,35,30,25,30,45,35,40,25,1,1,,,1,1,1,,5,3,2,2,2,2,2,2,6/29/20,1,congress
6/29/20 10:59,6/29/20 11:05,0,24.15.223.167,100,395,1,6/29/20 11:05,R_29fSTxHFnld9Ynh,,,,,41.58729553,-87.51029968,anonymous,EN,1,5,1,3,1,,,1,,10,10,7,4,5,4,25,25,50,30,30,40,30,30,40,30,30,40,30,30,40,30,30,40,,,2,2,10,1,1,,6,2,1,1,1,1,1,2,29/06/2020,2,obama
6/29/20 10:58,6/29/20 11:05,0,96.40.192.155,100,421,1,6/29/20 11:05,R_2vdIGPuOvXTrg9Q,,,,,38.543396,-90.03510284,anonymous,EN,1,14,1,4,2,,1,,,7,8,8,5,1,4,35,40,25,51,25,24,24,54,22,52,25,23,45,15,40,30,45,25,,,2,1,2,2,1,,6,3,1,1,1,1,1,2,29/06/2020,3,obama
6/29/20 10:56,6/29/20 11:05,0,107.77.210.212,100,585,1,6/29/20 11:05,R_Zfs9nANUfJoP1yF,,,,,41.77900696,-87.77890015,anonymous,EN,1,26,2,3,3,,,,2,5,4,4,4,4,4,80,10,10,30,40,30,90,10,0,40,50,10,50,50,0,30,40,30,,,2,2,0,2,1,,5,2,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:56,6/29/20 11:05,0,24.178.15.98,100,585,1,6/29/20 11:05,R_20VbnHOgZ8jHnxw,,,,,32.80459595,-97.1937027,anonymous,EN,1,45,1,5,1,,,1,,9,6,7,4,5,4,40,25,35,45,35,20,55,10,35,40,30,30,60,20,20,55,25,20,1,2,,,120,1,1,,5,2,1,2,2,1,2,2,29/06/2020,3,congress
6/29/20 10:58,6/29/20 11:05,0,173.187.193.5,100,449,1,6/29/20 11:05,R_2pYtzCxw8y4TAsr,,,,,35.22770691,-92.3572998,anonymous,EN,1,4,2,4,2,,1,,,8,2,10,1,4,1,70,10,20,20,50,30,50,30,20,30,10,60,60,10,30,40,20,40,,,2,2,0,2,1,,5,2,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:56,6/29/20 11:05,0,96.236.205.208,100,573,1,6/29/20 11:05,R_1FtzWSS21OOKufH,,,,,40.43240356,-79.92469788,anonymous,EN,1,39,1,7,1,,,2,,9,8,2,5,1,4,80,15,5,10,10,80,90,5,5,20,15,65,85,12,3,5,20,75,,,1,1,2,2,1,,6,3,2,2,2,2,2,4,6/29/20,1,obama
6/29/20 10:59,6/29/20 11:05,0,173.81.29.114,100,373,1,6/29/20 11:05,R_2eX793Q0ZFjE9SF,,,,,39.26400757,-81.53320313,anonymous,EN,1,5,2,6,2,,1,,,9,8,9,4,5,4,40,35,25,35,40,25,40,30,30,50,25,25,35,40,25,45,25,30,2,1,,,20,1,2,,6,3,1,2,2,2,1,3,6/29/20,2,congress
6/29/20 10:58,6/29/20 11:05,0,75.183.213.184,100,428,1,6/29/20 11:05,R_1C9dDy2nLaLPO7r,,,,,35.98249817,-78.53759766,anonymous,EN,1,34,2,4,3,,,,3,2,2,2,1,1,5,80,20,0,20,50,30,80,15,5,20,60,20,70,30,0,10,40,50,,,1,1,5,2,2,,3,2,2,2,2,2,2,4,6/29/20,2,obama
6/29/20 10:59,6/29/20 11:05,0,98.197.251.117,100,409,1,6/29/20 11:05,R_3oGZINqJl15s3bT,,,,,29.7223053,-95.62850189,anonymous,EN,1,5,1,3,1,,,1,,10,10,8,4,5,5,20,20,60,5,6,8,20,20,60,40,10,50,40,10,50,50,20,30,,,2,2,50,1,1,,5,3,1,1,1,1,1,2,6/29/20,3,obama
6/29/20 10:59,6/29/20 11:05,0,68.50.76.27,100,367,1,6/29/20 11:05,R_1ILW1KAHsDNSHd2,,,,,40.21159363,-85.4272995,anonymous,EN,1,15,2,4,2,,1,,,8,9,9,1,4,1,30,30,40,40,20,40,59,11,30,20,30,50,48,22,30,50,40,10,,,2,2,3,1,1,,5,2,2,2,2,1,2,1,29/06/2020,2,obama
6/29/20 10:50,6/29/20 11:05,0,71.84.241.146,100,944,1,6/29/20 11:05,R_1f3DYRB65GY4vAF,,,,,33.94490051,-117.3834,anonymous,EN,1,3,1,5,2,,1,,,9,7,9,1,1,4,50,30,20,60,25,15,50,30,20,45,35,20,60,30,10,50,20,30,2,2,,,0,2,1,,5,4,2,2,2,2,2,1,6/29/20,2,congress
6/29/20 10:54,6/29/20 11:06,0,209.95.173.122,100,679,1,6/29/20 11:06,R_1OBNNOxOUej7pJN,,,,,40.71260071,-74.00659943,anonymous,EN,1,45,1,3,2,,1,,,9,4,10,1,4,4,50,40,10,30,50,20,40,30,30,30,20,50,60,20,20,25,70,5,,,1,2,2,1,1,,5,4,2,2,2,2,1,4,6/29/20,3,obama
6/29/20 10:50,6/29/20 11:06,0,73.110.34.1,100,932,1,6/29/20 11:06,R_3KwCyY6qP2bmxPj,,,,,41.53340149,-87.42189789,anonymous,EN,1,,2,6,2,,1,,,10,2,3,5,4,4,20,50,30,30,20,30,25,50,25,50,25,25,30,30,40,40,40,20,2,3,,,80,1,"2,4",,6,3,1,2,1,1,1,2,29/06/2020,1,congress
6/29/20 10:52,6/29/20 11:06,0,99.137.1.255,100,825,1,6/29/20 11:06,R_3CVZQthcJUjJFGB,,,,,42.46490479,-83.36840057,anonymous,EN,1,23,1,3,2,,1,,,8,3,3,1,4,1,70,25,5,75,23,2,50,35,15,65,30,5,70,25,5,80,15,5,1,2,,,50,2,2,,5,3,2,2,2,2,2,1,20/06/2020,1,congress
6/29/20 10:58,6/29/20 11:06,0,173.170.39.44,100,461,1,6/29/20 11:06,R_1n31rTjdlH3wdd3,,,,,28.47970581,-82.55619812,anonymous,EN,1,10,2,5,1,,,1,,2,10,2,1,1,1,10,10,80,50,50,0,50,25,25,50,50,0,50,25,25,50,50,0,,,3,3,3,2,4,,4,3,2,2,2,2,2,4,6/29/20,1,obama
