"Start.Date","End.Date","Response.Type","ip","Progress","Duration..in.seconds.","Finished","Recorded.Date","Response.ID","Recipient.Last.Name","Recipient.First.Name","Recipient.Email","External.Data.Reference","Location.Latitude","Location.Longitude","Distribution.Channel","User.Language","consent","state","gender","age","pid_3...Selected.Choice","pid_3...Other..please.specify....Text","pid_rep","pid_dem","pid_ind","pol_interest","ft_dems","ft_reps","We.d.like.to.understand.how.you.think.various.measures.of.the.economy.performed.in.2019.When.answ...The.nation.s.economy","We.d.like.to.understand.how.you.think.various.measures.of.the.economy.performed.in.2019.When.answ...The.level.of.unemployment","We.d.like.to.understand.how.you.think.various.measures.of.the.economy.performed.in.2019.When.answ...Inflation","reps_economy...No.Name.....Got.better","reps_economy...No.Name.....Stayed.about.the.same","reps_economy...No.Name.....Got.worse","dems_economy...No.Name.....Got.better","dems_economy...No.Name.....Stayed.about.the.same","dems_economy...No.Name.....Got.worse","reps_unemployment...No.Name.....Got.better","reps_unemployment...No.Name.....Stayed.about.the.same","reps_unemployment...No.Name.....Got.worse","dems_unemployment...No.Name.....Got.better","dems_unemployment...No.Name.....Stayed.about.the.same","dems_unemployment...No.Name.....Got.worse","reps_inflation...No.Name.....Got.better","reps_inflation...No.Name.....Stayed.about.the.same","reps_inflation...No.Name.....Got.worse","dems_inflation...No.Name.....Got.better","dems_inflation...No.Name.....Stayed.about.the.same","dems_inflation...No.Name.....Got.worse","gop_unemployment","gop_inflation","obama_unemployment","obama_inflation","trump_masks","latino","race...Selected.Choice","race...Other...Text","education","sleep","prosthetic","blind","deaf","gang_resp","gang_fam","hits","date","sincerity","randomization_1","ResponseId","geonames.countryCode","geonames.countryName","geonames.lat","geonames.lng","tzwhere.timezone","abuseipdb.bad_isp","abuseipdb.categories","abuseipdb.reports","abuseipdb.total","abuseipdb.trusted_isp","abuseipdb.version","abuseipdb.city","abuseipdb.country","abuseipdb.host_name","abuseipdb.postal_code","apivoid.information.reverse_dns","apivoid.information.continent_code","apivoid.information.continent_name","apivoid.information.country_code","apivoid.information.country_name","apivoid.information.region_name","apivoid.information.city_name","apivoid.information.latitude","apivoid.information.longitude","apivoid.information.isp","apivoid.blacklists.detections","apivoid.blacklists.engines_count","apivoid.blacklists.detection_rate","apivoid.blacklists.scantime","censys.location.country","shodan.area_code","shodan.hostnames","shodan.country_name","shodan.vulns","shodan.longitude","shodan.city","shodan.country_code","shodan.latitude","shodan.ports","virustotal.country","virustotal.verbose_msg","virustotal.detected_urls","ip_new","maxmind.city.names.en","maxmind.country.iso_code","maxmind.country.names.en","maxmind.location.latitude","maxmind.location.longitude","maxmind.location.metro_code","maxmind.postal.code","maxmind.registered_country.names.en","maxmind.traits.ip_address","pollname","platform","apivoid.anonymity.is_vpn","blacklisted","missing_ip","duplicated","foreign_ip","funny_ip","counts","troll_count_2","untrustworthy"
"6/29/20 10:57","6/29/20 11:05",0,"199.83.210.192",100,485,1,"6/29/20 11:05","R_1FfES3Ox9ZQUFiI",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN",1,10,1,4,2,"",2,NA,NA,7,2,7,1,4,4,30,50,20,10,30,60,30,50,20,20,60,20,30,50,20,20,60,20,NA,NA,1,2,0,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"obama","R_1FfES3Ox9ZQUFiI",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Iowa","Monticello",42.23833847,-91.18708801,"H4Y Technologies LLC",0,88,"0%",0.55,NA,NA,NA,"United States",NA,-97.822,NA,"US",37.751,"5985|5357",NA,"Missing IP address",NA,"199.83.210.192",NA,"US","United States",37.751,-97.822,NA,NA,"United States","199.83.210.192","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:55","6/29/20 11:05",0,"65.129.71.37",100,583,1,"6/29/20 11:05","R_2dAzhW7EAZ8r6FF",NA,NA,NA,NA,43.65020752,-116.4342957,"anonymous","EN",1,13,1,5,3,"",NA,NA,1,9,9,10,1,1,4,50,25,25,40,25,35,70,15,15,60,20,20,62,32,6,70,10,20,NA,NA,1,2,3,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",5,"obama","R_2dAzhW7EAZ8r6FF",NA,NA,NA,NA,"America/Boise",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65-129-71-37.bois.qwest.net",NA,"North America","US","United States of America","Idaho","Boise",43.61349869,-116.2034531,"CenturyLink Communications LLC",0,88,"0%",0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"65.129.71.37","Meridian","US","United States",43.6502,-116.4343,757,"83646","United States","65.129.71.37","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:57","6/29/20 11:05",0,"70.182.111.5",100,474,1,"6/29/20 11:05","R_1lyOPM3Er8FykkO",NA,NA,NA,NA,36.05569458,-94.15670013,"anonymous","EN",1,4,2,6,1,"",NA,2,NA,8,9,4,5,5,4,50,20,30,10,80,10,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,2,2,0,2,"1","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"obama","R_1lyOPM3Er8FykkO",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mail.co.washington.ar.us",NA,"North America","US","United States of America","Arkansas","Fayetteville",36.06258011,-94.15743256,"Cox Communications",0,88,"0%",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"70.182.111.5","Siloam Springs","US","United States",36.1805,-94.5304,670,"72761","United States","70.182.111.5","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:49","6/29/20 11:05",0,"45.43.14.106",100,954,1,"6/29/20 11:05","R_QcuurrTBfIO3DkR",NA,NA,NA,NA,44.01849365,-121.2984009,"anonymous","EN",1,18,1,4,1,"",NA,2,NA,8,10,2,5,5,5,70,20,10,10,20,70,60,30,10,20,30,50,60,20,20,30,20,50,2,2,NA,NA,2,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_QcuurrTBfIO3DkR",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North America","US","United States of America","Oregon","Bend",44.05817032,-121.3153076,"Tier.Net Technologies LLC",2,88,"2%",0.65,NA,NA,NA,"United States",NA,-121.2984,"Bend","US",44.0185,"6881|443|32400|37777|7443|500|48757|33338|8443|37215","US","IP address in dataset",NA,"45.43.14.106","Bend","US","United States",44.0185,-121.2984,821,"97702","United States","45.43.14.106","June 2020 Study","MTurk",NA,1,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"6/29/20 10:56","6/29/20 11:05",0,"74.103.152.97",100,544,1,"6/29/20 11:05","R_dhhfi9ajwORi4Xn",NA,NA,NA,NA,39.15890503,-75.58779907,"anonymous","EN",1,8,2,5,1,"",NA,1,NA,9,10,7,4,5,4,30,30,40,30,30,40,30,30,40,30,40,30,30,30,40,30,30,40,1,2,NA,NA,5,1,"1","",6,1,TRUE,TRUE,TRUE,TRUE,FALSE,1,"29/06/2020",1,"congress","R_dhhfi9ajwORi4Xn",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pool-74-103-152-97.phlapa.fios.verizon.net",NA,"North America","US","United States of America","Pennsylvania","Philadelphia",39.95233917,-75.16378784,"Verizon Communications Inc.",0,88,"0%",0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"74.103.152.97","Dover","US","United States",39.1589,-75.5878,504,"19904","United States","74.103.152.97","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:56","6/29/20 11:05",0,"162.235.25.43",100,511,1,"6/29/20 11:05","R_3popT51yv77IakS",NA,NA,NA,NA,30.42869568,-90.1772995,"anonymous","EN",1,19,1,4,1,"",NA,1,NA,9,10,0,4,4,5,100,0,0,20,80,0,100,0,0,0,100,0,100,0,0,0,0,100,1,1,NA,NA,1,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_3popT51yv77IakS",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162-235-25-43.lightspeed.nworla.sbcglobal.net",NA,"North America","US","United States of America","Louisiana","Kenner",29.99408913,-90.24173737,"AT&T Corp.",0,88,"0%",0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"162.235.25.43","Madisonville","US","United States",30.4287,-90.1773,622,"70447","United States","162.235.25.43","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:50","6/29/20 11:05",0,"66.74.73.230",100,890,1,"6/29/20 11:05","R_3dXnEX8j4cFdpdX",NA,NA,NA,NA,33.76319885,-116.4228973,"anonymous","EN",1,5,1,4,2,"",1,NA,NA,9,7,10,1,4,4,50,23,27,25,35,40,55,25,20,36,23,41,65,15,20,19,29,52,1,2,NA,NA,2,2,"2","",5,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,"6/29/20",1,"congress","R_12EX6eXoD0BwHbr",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-66-74-73-230.dc.res.rr.com",NA,"North America","US","United States of America","California","Palm Desert",33.72224045,-116.3744583,"Charter Communications Inc",0,88,"0%",0.65,NA,NA,"cpe-66-74-73-230.dc.res.rr.com","United States",NA,-116.4229,"Rancho Mirage","US",33.7632,"32400",NA,"Missing IP address",NA,"66.74.73.230","Palm Desert","US","United States",33.7645,-116.3369,804,"92211","United States","66.74.73.230","June 2020 Study","MTurk",NA,0,FALSE,TRUE,FALSE,TRUE,1,FALSE,TRUE
"6/29/20 10:59","6/29/20 11:05",0,"104.14.91.85",100,321,1,"6/29/20 11:05","R_2EahbJHHafQ8Mn7",NA,NA,NA,NA,41.01879883,-81.61740112,"anonymous","EN",1,36,1,3,1,"",NA,1,NA,9,10,7,4,4,1,50,25,25,50,25,25,50,25,25,50,25,25,50,25,25,50,25,25,1,2,NA,NA,2,2,"1","",5,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,"29/06/2020",4,"congress","R_2EahbJHHafQ8Mn7",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104-14-91-85.lightspeed.bcvloh.sbcglobal.net",NA,"North America","US","United States of America","Ohio","Akron",41.08143997,-81.51901245,"AT&T Corp.",0,88,"0%",0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"104.14.91.85","Barberton","US","United States",41.0188,-81.6174,510,"44203","United States","104.14.91.85","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:55","6/29/20 11:05",0,"24.63.172.96",100,575,1,"6/29/20 11:05","R_a4pkhhMqlOL34v7",NA,NA,NA,NA,41.63389587,-70.94059753,"anonymous","EN",1,20,1,4,2,"",1,NA,NA,8,9,8,4,1,4,55,35,10,65,26,9,35,44,21,33,55,12,55,30,15,61,9,30,NA,NA,2,1,34,1,"1","",6,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,"29/06/2020",3,"obama","R_a4pkhhMqlOL34v7",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-24-63-172-96.hsd1.ma.comcast.net",NA,"North America","US","United States of America","Massachusetts","Boston",42.35842896,-71.05976868,"Comcast Cable Communications LLC",0,88,"0%",0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"24.63.172.96","New Bedford","US","United States",41.6339,-70.9406,521,"2740","United States","24.63.172.96","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:58","6/29/20 11:05",0,"47.224.36.203",100,428,1,"6/29/20 11:05","R_31iTsgi55batyB4",NA,NA,NA,NA,42.87280273,-85.87740326,"anonymous","EN",1,5,1,4,2,"",1,NA,NA,9,7,10,4,1,5,30,28,42,40,10,50,20,40,40,20,30,50,30,40,30,30,40,30,2,1,NA,NA,20,1,"2","",5,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,"6/29/20",3,"congress","R_31iTsgi55batyB4",NA,NA,NA,NA,"America/Toronto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"047-224-036-203.res.spectrum.com",NA,"North America","US","United States of America","Michigan","Allendale",42.97225189,-85.95365143,"Charter Communications Inc",0,88,"0%",0.63,NA,NA,"047-224-036-203.res.spectrum.com","United States",NA,-85.9212,"Allendale","US",42.9698,"8443",NA,"Missing IP address",NA,"47.224.36.203","Hudsonville","US","United States",42.8728,-85.8774,563,"49426","United States","47.224.36.203","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:58","6/29/20 11:05",0,"107.144.211.70",100,408,1,"6/29/20 11:05","R_3y3B7TaIGKsMogN",NA,NA,NA,NA,35.4243927,-119.0433044,"anonymous","EN",1,5,2,4,2,"",2,NA,NA,6,3,7,4,5,5,20,20,60,20,10,70,10,20,70,10,20,70,20,10,70,20,20,60,2,3,NA,NA,7,2,"1","",3,0,FALSE,FALSE,FALSE,TRUE,TRUE,2,"29/06/2020",3,"congress","R_3y3B7TaIGKsMogN",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107-144-211-070.res.spectrum.com",NA,"North America","US","United States of America","California","Bakersfield",35.37329102,-119.0187073,"Charter Communications Inc",0,88,"0%",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"107.144.211.70","Bakersfield","US","United States",35.4244,-119.0433,800,"93308","United States","107.144.211.70","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,2,TRUE,TRUE
"6/29/20 10:52","6/29/20 11:05",0,"24.242.219.187",100,751,1,"6/29/20 11:05","R_2sdvs7Ho8LQwTBd",NA,NA,NA,NA,29.97090149,-93.99729919,"anonymous","EN",1,45,2,4,2,"",1,NA,NA,10,7,10,1,4,1,70,20,10,60,20,20,50,20,30,60,30,10,50,10,40,50,20,30,2,1,NA,NA,1,1,"2","",6,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"congress","R_2sdvs7Ho8LQwTBd",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-24-242-219-187.gt.res.rr.com",NA,"North America","US","United States of America","Texas","Nederland",29.97438049,-93.99240112,"Charter Communications Inc",0,88,"0%",1.5,NA,NA,"cpe-24-242-219-187.gt.res.rr.com","United States",NA,-93.9973,"Nederland","US",29.9709,"7547",NA,"Missing IP address",NA,"24.242.219.187","Nederland","US","United States",29.9709,-93.9973,692,"77627","United States","24.242.219.187","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE
"6/29/20 10:54","6/29/20 11:05",0,"68.104.42.241",100,654,1,"6/29/20 11:05","R_3G849hkksWQCbIE",NA,NA,NA,NA,35.98539734,-115.1193008,"anonymous","EN",1,45,1,3,2,"",1,NA,NA,8,9,9,4,1,4,50,20,30,20,30,50,30,20,50,25,10,65,50,20,30,20,30,50,NA,NA,2,1,234,1,"1","",6,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,"29\06\2020",3,"obama","R_3G849hkksWQCbIE",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ip68-104-42-241.lv.lv.cox.net",NA,"North America","US","United States of America","Nevada","Las Vegas",36.17496872,-115.1372223,"Cox Communications",0,88,"0%",0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"68.104.42.241","Henderson","US","United States",35.9854,-115.1193,839,"89052","United States","68.104.42.241","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:58","6/29/20 11:05",0,"72.23.153.251",100,407,1,"6/29/20 11:05","R_RPk9FaaW08xy15T",NA,NA,NA,NA,41.02200317,-80.66590118,"anonymous","EN",1,39,1,3,1,"",NA,1,NA,9,10,0,4,4,5,10,0,90,100,0,0,100,0,0,100,0,0,0,0,100,100,0,0,NA,NA,1,2,0,2,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",1,"obama","R_RPk9FaaW08xy15T",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dynamic-acs-72-23-153-251.zoominternet.net",NA,"North America","US","United States of America","Ohio","Youngstown",41.09978104,-80.64952087,"Armstrong Cable Services",0,88,"0%",0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"72.23.153.251","Youngstown","US","United States",41.022,-80.6659,536,"44512","United States","72.23.153.251","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:53","6/29/20 11:05",0,"173.169.217.217",100,687,1,"6/29/20 11:05","R_12F7Dcag1Ieqq3b",NA,NA,NA,NA,27.89300537,-82.50740051,"anonymous","EN",1,29,1,4,2,"",1,NA,NA,6,10,6,4,5,4,25,25,50,40,50,10,25,50,25,25,25,50,25,25,50,25,25,50,1,2,NA,NA,3,1,"2","",5,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,"29/06/2020",3,"congress","R_12F7Dcag1Ieqq3b",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"173-169-217-217.res.bhn.net",NA,"North America","US","United States of America","Florida","Tampa",27.9475193,-82.45842743,"Charter Communications Inc",0,88,"0%",1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"173.169.217.217","Tampa","US","United States",27.893,-82.5074,539,"33611","United States","173.169.217.217","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:55","6/29/20 11:05",0,"107.77.231.213",100,615,1,"6/29/20 11:05","R_2V8UzRXTtftb4T9",NA,NA,NA,NA,33.9420929,-118.1302948,"anonymous","EN",1,5,1,3,3,"",NA,NA,1,7,9,8,4,5,4,30,50,20,50,40,10,50,30,20,50,30,20,60,30,10,60,30,10,NA,NA,2,1,2,1,"1","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,"28.06.2020",2,"obama","R_2V8UzRXTtftb4T9",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mobile-107-77-231-213.mobile.att.net",NA,"North America","US","United States of America","Arizona","Payson",34.23086929,-111.3251419,"AT&T Mobility LLC",0,88,"0%",1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"107.77.231.213","Anaheim","US","United States",33.816,-117.9692,803,"92804","United States","107.77.231.213","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:56","6/29/20 11:05",0,"73.76.195.73",100,525,1,"6/29/20 11:05","R_1oehfToSxFyyglZ",NA,NA,NA,NA,29.64599609,-95.8022995,"anonymous","EN",1,45,2,3,1,"",NA,2,NA,4,9,2,4,1,4,40,50,10,30,60,10,70,30,0,60,30,10,20,50,30,20,40,40,2,2,NA,NA,2,2,"2","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,"6/26/20",1,"congress","R_1oehfToSxFyyglZ",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-76-195-73.hsd1.tx.comcast.net",NA,"North America","US","United States of America","Texas","Rosenberg",29.5571804,-95.80856323,"Comcast Cable Communications LLC",0,88,"0%",0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.76.195.73","Richmond","US","United States",29.646,-95.8023,618,"77406","United States","73.76.195.73","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:59","6/29/20 11:05",0,"72.48.167.78",100,364,1,"6/29/20 11:05","R_xaP2U6XV7oHeMSt",NA,NA,NA,NA,31.06820679,-97.39199829,"anonymous","EN",1,45,2,5,3,"",NA,NA,2,10,8,0,5,4,5,80,18,2,12,55,33,82,11,7,12,66,22,72,25,3,14,43,43,NA,NA,2,2,0,2,"1","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,"6/29/20",1,"obama","R_xaP2U6XV7oHeMSt",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72-48-167-78.dyn.grandenetworks.net",NA,"North America","US","United States of America","Texas","Temple",31.09823036,-97.34278107,"Grande Communications Waco Hub",0,88,"0%",2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"72.48.167.78","Temple","US","United States",31.0682,-97.392,625,"76502","United States","72.48.167.78","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:55","6/29/20 11:05",0,"73.48.171.185",100,580,1,"6/29/20 11:05","R_1qh4dctmsuTFYK5",NA,NA,NA,NA,38.00999451,-121.3697968,"anonymous","EN",1,17,2,3,2,"",1,NA,NA,8,2,9,4,1,1,40,30,30,25,35,40,35,35,30,40,25,35,34,36,30,50,30,20,1,2,NA,NA,2,2,"1","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",4,"congress","R_1qh4dctmsuTFYK5",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-48-171-185.hsd1.ca.comcast.net",NA,"North America","US","United States of America","California","Stockton",37.95769882,-121.2907791,"Comcast Cable Communications LLC",0,88,"0%",0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.48.171.185","Stockton","US","United States",38.01,-121.3698,862,"95219","United States","73.48.171.185","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 10:49","6/29/20 11:05",0,"73.142.79.152",100,967,1,"6/29/20 11:05","R_2S1yzydlyKWWmNz",NA,NA,NA,NA,41.56950378,-72.34400177,"anonymous","EN",1,7,2,3,2,"",1,NA,NA,10,9,10,4,1,4,25,30,45,35,35,30,35,35,30,35,35,30,35,35,30,35,35,30,1,2,NA,NA,5,1,"2","",6,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,"6/29/20",2,"congress","R_2S1yzydlyKWWmNz",NA,NA,NA,NA,"America/New_York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c-73-142-79-152.hsd1.ct.comcast.net",NA,"North America","US","United States of America","Connecticut","Bridgeport",41.16704178,-73.20482635,"Comcast Cable Communications LLC",0,88,"0%",1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Missing IP address",NA,"73.142.79.152","Colchester","US","United States",41.5695,-72.344,533,"6415","United States","73.142.79.152","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:57","6/29/20 11:05",0,"24.242.64.8",100,494,1,"6/29/20 11:05","R_2xEF9TNhonugROl",NA,NA,NA,NA,30.44270325,-97.68049622,"anonymous","EN",1,45,2,3,2,"",1,NA,NA,9,6,9,1,1,4,40,40,20,20,10,30,50,30,20,40,40,20,30,40,30,40,30,30,1,2,NA,NA,60,2,"2","",6,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",1,"congress","R_2xEF9TNhonugROl",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cpe-24-242-64-8.austin.res.rr.com",NA,"North America","US","United States of America","Texas","Austin",30.26715088,-97.74305725,"Charter Communications Inc",0,88,"0%",1.57,NA,NA,"cpe-24-242-64-8.austin.res.rr.com","United States",NA,-97.71,"Austin","US",30.3773,"7547",NA,"Missing IP address",NA,"24.242.64.8","Austin","US","United States",30.3773,-97.71,635,"78758","United States","24.242.64.8","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"6/29/20 11:02","6/29/20 11:05",0,"75.13.250.192",100,220,1,"6/29/20 11:05","R_2XjKOuVLgGPUoT7",NA,NA,NA,NA,29.68249512,-95.20089722,"anonymous","EN",1,45,2,5,2,"",1,NA,NA,9,8,8,4,4,4,15,50,35,10,50,40,10,50,40,10,50,40,10,50,40,10,50,40,NA,NA,1,1,2,1,"1","",6,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,"06|06|2020",1,"obama","R_2XjKOuVLgGPUoT7",NA,NA,NA,NA,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75-13-250-192.lightspeed.hstntx.sbcglobal.net",NA,"North America","US","United States of America","Texas","Houston",29.76328087,-95.36327362,"AT&T Corp.",0,88,"0%",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","IP address in dataset",NA,"75.13.250.192","Pasadena","US","United States",29.6825,-95.2009,618,"77502","United States","75.13.250.192","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,5,TRUE,TRUE
"6/29/20 10:49","6/29/20 11:05",0,"162.222.195.100",100,955,1,"6/29/20 11:05","R_PHa1KaiUYKLyEvL",NA,NA,NA,NA,40.78759766,-74.05999756,"anonymous","EN",1,5,2,3,3,"",NA,NA,3,4,4,6,5,5,5,30,30,40,40,30,30,25,30,45,35,35,30,25,30,45,35,40,25,1,1,NA,NA,1,1,"1","",5,0,FALSE,FALSE,FALSE,FALSE,FALSE,2,"6/29/20",1,"congress","R_PHa1KaiUYKLyEvL",NA,NA,NA,NA,"America/Los_Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162.222.195.100.static.quadranet.com",NA,"North America","US","United States of America","New Jersey","Secaucus",40.7967186,-74.05532074,"QuadraNet Enterprises LLC",0,88,"0%",0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IP address in dataset",NA,"162.222.195.100","Secaucus","US","United States",40.7876,-74.06,501,"7094","United States","162.222.195.100","June 2020 Study","MTurk",NA,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
